"";"1";"2";"3";"class"
"1";1,93016910448169e-13;0,999065157444229;0,000934842555578055;2
"2";0,00982546134404872;0,99017453854216;1,13790670804817e-10;2
"3";1,24944504357004e-39;0,000188307495093353;0,999811692504907;3
"4";5,02092169173695e-10;0,999983858278199;1,61412197089354e-05;2
"5";0,000227308873400878;0,999772690448738;6,77860691352998e-10;2
"6";2,04233388168848e-05;0,999979575050372;1,61081127328048e-09;2
"7";3,30304827559089e-37;0,0011831841253148;0,998816815874685;3
"8";2,02421933310427e-46;6,70811907978975e-05;0,999932918809202;3
"9";7,40722073638326e-05;0,999925909064257;1,87283795692692e-08;2
"10";1,98063852504922e-40;0,000107893698981591;0,999892106301018;3
"11";0,9986165536882;0,00138344631179945;1,40993742934819e-20;1
"12";1,07577680845135e-22;0,230432168506751;0,769567831493249;3
"13";2,23403661117960e-16;0,978732264986814;0,0212677350131857;2
"14";8,56727696848649e-45;3,27454008067953e-05;0,999967254599193;3
"15";1,82006894002642e-11;0,99998248492097;1,75150608301784e-05;2
"16";1,02984462049238e-11;0,999994044709892;5,95527980948049e-06;2
"17";0,000693179804110389;0,999306814251075;5,94481420344941e-09;2
"18";5,31445813794846e-08;0,999994330667437;5,61618798177194e-06;2
"19";3,07054345389048e-41;5,60591960857722e-05;0,999943940803914;3
"20";6,17119905880648e-21;0,387977508197642;0,612022491802358;3
"21";2,94534140927814e-31;0,00367727529430832;0,996322724705692;3
"22";1,47376779655170e-35;0,000784974989223579;0,999215025010777;3
"23";2,55176781579423e-10;0,999993702030652;6,29771417118358e-06;2
"24";9,95376695329314e-45;6,34925000705661e-05;0,99993650749993;3
"25";0,999803977132106;0,000196022867894235;3,02594007847259e-22;1
"26";1,49439164289540e-41;4,83042546581224e-05;0,999951695745342;3
"27";0,983379224678664;0,0166207753213359;3,01295502966073e-16;1
"28";6,09375042743423e-39;0,00011289844632946;0,99988710155367;3
"29";1,96908958292255e-32;0,00186642456595379;0,998133575434046;3
"30";1,53313930065054e-30;0,00606422817838206;0,993935771821618;3
"31";5,45546779244376e-40;0,000178118790647977;0,999821881209352;3
"32";3,24448893461895e-18;0,98168144482163;0,0183185551783692;2
"33";3,08221919823304e-18;0,789136730872084;0,210863269127916;2
"34";1,91743365332699e-26;0,0238560175445353;0,976143982455465;3
"35";5,88854282473455e-12;0,999005405636663;0,000994594357448207;2
"36";1,38945251928378e-41;4,17991470385948e-05;0,999958200852961;3
"37";2,51701163059647e-34;0,000796866694993369;0,999203133305007;3
"38";2,62632181768374e-41;6,99984801461392e-05;0,999930001519854;3
"39";1,13772440737347e-07;0,99999972679471;1,59432848150428e-07;2
"40";2,28434650351523e-11;0,999991214727104;8,78525005231998e-06;2
"41";2,93991395787888e-36;0,000438725382062643;0,999561274617937;3
"42";5,93805910570886e-26;0,0329042041259105;0,96709579587409;3
"43";3,18448163058738e-18;0,764473947700139;0,235526052299861;2
"44";4,36248616771134e-07;0,999998478863167;1,08488821590551e-06;2
"45";8,03809594378999e-43;3,36257842345335e-05;0,999966374215766;3
"46";7,48165711686584e-29;0,0140805978784087;0,985919402121591;3
"47";4,62950490642441e-19;0,908988751806255;0,0910112481937452;2
"48";5,10625469904361e-10;0,999998960008026;1,03948134843505e-06;2
"49";4,98381972036571e-39;0,000185303928747565;0,999814696071253;3
"50";3,08119081306042e-08;0,999994213568611;5,75561948083332e-06;2
"51";2,73875496537037e-36;0,000379346168057462;0,999620653831943;3
"52";1,07540205230539e-13;0,997018369085586;0,00298163091430613;2
"53";5,2772764291243e-43;3,78120091420057e-05;0,999962187990858;3
"54";2,71475836718141e-07;0,99999956712855;1,61395614196161e-07;2
"55";5,81785483134848e-34;0,00262161038191404;0,997378389618086;3
"56";6,0533322238551e-15;0,999591583346243;0,000408416653751279;2
"57";2,97619110269166e-06;0,999996909367248;1,14441649131695e-07;2
"58";0,948883270452343;0,0511167295476561;5,53582619649312e-16;1
"59";4,0539531925078e-21;0,459082882404234;0,540917117595766;3
"60";2,69070619106976e-36;0,000531551412749322;0,99946844858725;3
"61";8,95054353075254e-06;0,999991034307752;1,51487172174270e-08;2
"62";7,9017235384501e-16;0,995114621031782;0,00488537896821659;2
"63";3,73041087634956e-45;4,65608399492718e-05;0,99995343916005;3
"64";1,35122064779030e-35;0,00315883781093571;0,996841162189064;3
