"";"1";"2";"3";"class"
"1";0,00093495826844867;1,93005014176780e-13;0,999065041731358;3
"2";1,13821789032918e-10;0,00982511712969552;0,990174882756483;3
"3";0,99981170160311;1,24921070623809e-39;0,000188298396890289;1
"4";1,61435541016055e-05;5,02063356361701e-10;0,999983855943835;3
"5";6,78026376943803e-10;0,000227297758480198;0,999772701563493;3
"6";1,61118778053585e-09;2,04221684698021e-05;0,999979576220342;3
"7";0,998816865320982;3,30240621724061e-37;0,00118313467901783;1
"8";0,999932922148808;2,02373560590276e-46;6,7077851191467e-05;1
"9";1,87325313102798e-08;7,4069549566299e-05;0,999925911717902;3
"10";0,999892111831219;1,98026556866212e-40;0,000107888168781128;1
"11";1,41064542552404e-20;0,998616508896207;0,00138349110379289;2
"12";0,769577650483603;1,07563256816068e-22;0,230422349516397;1
"13";0,0212694575268908;2,23385938248415e-16;0,978730542473109;3
"14";0,999967255930108;8,56551337823959e-45;3,27440698924391e-05;1
"15";1,75175002022808e-05;1,81993015420639e-11;0,999982482481598;3
"16";5,95617442377953e-06;1,02975649304211e-11;0,999994043815279;3
"17";5,94620251519299e-09;0,000693157544284415;0,999306836509513;3
"18";5,61708532191558e-06;5,31423244615939e-08;0,999994329772353;3
"19";0,999943943221357;3,06998320967376e-41;5,60567786428868e-05;1
"20";0,612036176482316;6,17045670609874e-21;0,387963823517684;1
"21";0,996322857747047;2,94488914605058e-31;0,00367714225295319;1
"22";0,999215051519195;1,47351823040062e-35;0,00078494848080501;1
"23";6,29864695488869e-06;2,55158495849855e-10;0,999993701097887;3
"24";0,999936510149571;9,95156879809767e-45;6,34898504289085e-05;1
"25";3,02754708499148e-22;0,999803971763132;0,000196028236868119;2
"26";0,999951698117438;1,49411143229863e-41;4,83018825620137e-05;1
"27";3,01416543048538e-16;0,98337876635695;0,0166212336430495;2
"28";0,999887105647045;6,09270738626917e-39;0,000112894352954720;1
"29";0,998133639742385;1,96878487258268e-32;0,00186636025761465;1
"30";0,99393599078397;1,53289849412287e-30;0,0060640092160298;1
"31";0,99982188740349;5,45442926110735e-40;0,000178112596509603;1
"32";0,0183200664520101;3,24415102416411e-18;0,98167993354799;3
"33";0,210877163289899;3,08194056415134e-18;0,789122836710101;3
"34";0,976145231369963;1,91715016517007e-26;0,0238547686300374;1
"35";0,000994705529070486;5,88821174943816e-12;0,999005294465041;3
"36";0,999958202478082;1,38919847565741e-41;4,17975219181103e-05;1
"37";0,99920316069738;2,51660621678459e-34;0,000796839302619892;1
"38";0,999930003978465;2,62582694808024e-41;6,99960215344974e-05;1
"39";1,59462455050418e-07;1,13764945965076e-07;0,999999726772599;3
"40";8,78654812117088e-06;2,28415483965223e-11;0,999991213429037;3
"41";0,999561299858436;2,93937575169411e-36;0,000438700141563701;1
"42";0,967097613509035;5,9371577455764e-26;0,032902386490965;1
"43";0,235539314978322;3,18418031027023e-18;0,764460685021678;3
"44";1,08507486698594e-06;4,36227460742134e-07;0,999998478697672;3
"45";0,999966375549444;8,0365352671328e-43;3,3624450555918e-05;1
"46";0,985919985548495;7,4804515288616e-29;0,0140800144515049;1
"47";0,0910174144121201;4,62900960149277e-19;0,90898258558788;3
"48";1,03965820015508e-06;5,10583195194047e-10;0,999998959831217;3
"49";0,99981470768858;4,98282162714416e-39;0,000185292311420703;1
"50";5,75657761513321e-06;3,0810371306634e-08;0,999994212612014;3
"51";0,999620671776595;2,73826651867843e-36;0,000379328223404823;1
"52";0,002981944128421;1,07532615133973e-13;0,997018055871472;3
"53";0,99996218964813;5,27620731868364e-43;3,78103518697229e-05;1
"54";1,61426415360860e-07;2,71458587268418e-07;0,999999567114997;3
"55";0,997378502478623;5,81676047361066e-34;0,00262149752137693;1
"56";0,000408465508132438;6,05272804560092e-15;0,999591534491861;3
"57";1,14466089124850e-07;2,97604415193249e-06;0,999996909489759;3
"58";5,53821294037157e-16;0,948881356787737;0,0511186432122621;2
"59";0,540935597278654;4,05340825635298e-21;0,459064402721346;1
"60";0,99946847455344;2,69020030795339e-36;0,000531525446560318;1
"61";1,51520540643326e-08;8,95001516806449e-06;0,999991034832778;3
"62";0,00488587891260139;7,90099513872703e-16;0,995114121087398;3
"63";0,999953441556388;3,7295344057603e-45;4,65584436119209e-05;1
"64";0,996841326151796;1,35092939223352e-35;0,00315867384820422;1
