"";"1";"2";"3";"4";"5";"class"
"1";3,75246183167746e-47;0,999999953881842;4,6088588463228e-08;6,8541449218649e-191;2,95694151477031e-11;2
"2";3,46487511963327e-93;1;2,09775650463445e-48;0;2,01633847307920e-29;2
"3";4,25141832518145e-21;2,70240095619878e-11;1,63608139114567e-07;0,999993185799245;6,65056559182876e-06;4
"4";0,000184477062740639;5,45212064715648e-17;1,26090622256921e-18;1,25879202928387e-111;0,99981552293726;5
"5";0,999307975806537;2,97407724358514e-31;2,80864867387051e-53;0;0,000692024193462599;1
"6";2,10326280419770e-90;1;6,49577402466888e-48;0;2,36824183700148e-28;2
"7";1,85424505258522e-23;4,12425335036778e-08;0,99996948041854;5,42191194897984e-75;3,04783389256788e-05;3
"8";1,02501207706797e-79;1;7,49095290249537e-37;0;4,02795156781406e-24;2
"9";1,06163010582084e-84;1;9,274106735237e-41;0;2,60782713904409e-25;2
"10";0,999491368790214;6,30558920160985e-29;4,54100489272312e-41;0;0,000508631209785932;1
"11";1,15134117527949e-21;1,59394373981385e-06;0,999109847644605;1,57855592233902e-14;0,000888558411639595;3
"12";3,55813834406178e-06;2,79940823320917e-15;9,8844749620494e-18;4,77363749268002e-103;0,999996441861653;5
"13";2,43758599107313e-19;5,17379703107184e-08;0,99637019558657;1,21402715603154e-68;0,0036297526754605;3
"14";4,88348577759207e-47;0,999999999964504;4,53429645417173e-12;9,43474945033912e-153;3,09622153314791e-11;2
"15";5,07343218941482e-48;0,999999976135733;2,38465794643019e-08;2,13567783728921e-232;1,76878692592354e-11;2
"16";0,995818037850119;4,17446543678095e-27;1,80339899114668e-43;0;0,00418196214988122;1
"17";4,08653160311383e-26;1,49046765251614e-06;0,99998843099885;1,55238895669216e-74;1,00785334981018e-05;3
"18";1,98779858307816e-48;0,999999999709424;2,83376492246238e-10;9,29250945568922e-179;7,19938041391834e-12;2
"19";9,67418748045749e-27;2,93210765258244e-06;0,999988463678125;6,1164279221333e-92;8,60421422203839e-06;3
"20";4,66482605040403e-97;1;2,4114127443852e-52;0;3,61230144056724e-30;2
"21";2,7496732492331e-53;0,99999999999943;4,93799866022001e-13;2,4867500880394e-250;7,58904372996642e-14;2
"22";0,99992116697711;3,45208411133298e-31;6,44882931045909e-48;0;7,88330228906736e-05;1
"23";3,33589873779256e-52;0,999999999999494;1,78318698570110e-23;5,06981885162013e-230;5,05893232532913e-13;2
"24";3,29746307262253e-06;1,03851480545109e-15;2,27558116160045e-11;1,97107169668193e-203;0,99999670251417;5
"25";0,999572795557062;3,31698825583403e-29;1,13516986658862e-41;0;0,000427204442937618;1
"26";0,997070408589642;9,99548653684154e-29;9,7648050259764e-44;0;0,00292959141035746;1
"27";0,999758104957699;9,00893679585721e-30;1,46321455058147e-45;0;0,000241895042301341;1
"28";6,35948250368241e-80;1;1,9864608294921e-38;0;3,46951348647795e-24;2
"29";0,999875744064826;1,40760742436770e-30;1,08888761122755e-45;0;0,000124255935173798;1
"30";2,18494204001945e-84;1;2,07375263043339e-38;0;7,31884533992696e-26;2
"31";1,16249556147901e-24;4,88527055664329e-06;0,999921703695848;6,09744768928644e-45;7,34110335951214e-05;3
"32";6,04392905320684e-07;3,44208250406864e-14;1,18030869664014e-13;9,11100830561446e-91;0,999999395606942;5
"33";3,34440903068754e-19;3,80927403544628e-08;0,996908149888025;6,30857208720541e-55;0,00309181201923426;3
"34";0,000261295655070417;2,58447729912559e-17;4,11799661249406e-14;7,68175789699033e-167;0,999738704344888;5
"35";0,996836137271345;2,23098561296167e-27;7,11839218418175e-44;0;0,00316386272865472;1
"36";8,05921238566638e-08;1,65322307739800e-14;1,38648597946386e-10;8,80714752316245e-241;0,99999991926921;5
"37";0,999602168430955;6,11311119896624e-31;1,33177202718779e-49;0;0,000397831569045469;1
"38";1,5642447828589e-22;2,33420229217587e-10;4,13727281832846e-06;0,999992188422298;3,67407146368856e-06;4
"39";9,93222418564559e-96;1;9,0249358679405e-50;0;2,95132048888129e-30;2
"40";8,14186287205986e-06;3,81680914009570e-16;3,04502011063373e-12;3,43062544406145e-205;0,999991858134083;5
"41";4,62314922574866e-96;1;8,38651733965165e-52;0;1,64439688078391e-30;2
"42";6,522183311557e-90;1;1,01993941411808e-43;0;4,53671262126156e-28;2
"43";0,999448619489595;5,86111774130995e-30;3,3796349413566e-53;0;0,000551380510404802;1
"44";0,999459579969657;7,21097035612782e-29;6,46263631986563e-41;0;0,000540420030343124;1
"45";2,16002187750572e-26;1,09567762811057e-06;0,999989956781368;1,38427131457631e-107;8,94754100349491e-06;3
"46";3,18178379897037e-89;1;7,6873998818829e-43;0;1,26016293021288e-27;2
"47";5,67782568944501e-22;3,09803503513039e-08;0,999860206848733;1,54992580545874e-72;0,000139762170916329;3
"48";0,9988209948038;6,54668613822831e-28;3,56559091970105e-40;0;0,00117900519619949;1
"49";0,999892083933156;3,43280486844694e-31;1,28322786992491e-47;0;0,000107916066844204;1
"50";8,23228760300539e-83;1;2,17206836639181e-37;0;2,61938164055945e-25;2
