"";"1";"2";"3";"4";"class"
"1";0,999999975186336;1,58879398703889e-19;5,48197929686134e-20;2,48136641105995e-08;1
"2";2,44017506949931e-14;1,24054599009787e-30;0,999999999999976;1,38520233427835e-32;3
"3";3,07211132945226e-25;9,44250937049776e-28;8,05382415057639e-94;1;4
"4";2,18388169098126e-11;1,45490902651397e-19;4,06317971293728e-66;0,999999999978161;4
"5";0;5,83835514636323e-22;0;1;4
"6";0;0,999932996781777;0;6,70032182226382e-05;2
"7";1,11238163393522e-40;1,01760638186735e-18;8,40451262840332e-113;1;4
"8";1;1,53688022697413e-38;1,60441946650915e-39;6,22076749342449e-17;1
"9";1,93290452460645e-58;1,20206952465459e-29;1;2,5569518224204e-57;3
"10";1,49524481070582e-05;5,10307100276858e-18;4,27821488636289e-44;0,999985047551893;4
"11";9,01123261879973e-52;4,48535394579206e-14;5,0129079001538e-117;0,999999999999955;4
"12";1,13725398633646e-17;0,00127867102499945;0,998721328294505;6,80495772907656e-10;3
"13";0,999999177762815;3,73734495162288e-30;8,22237184987093e-07;2,40187581142635e-23;1
"14";5,73231106246018e-44;3,397159133203e-44;1;4,43597745829175e-61;3
"15";0,999996454179452;4,59042516231603e-37;3,54582054813987e-06;2,30364761698843e-32;1
"16";0,99999999999911;2,86772345061476e-43;8,89145838076267e-13;4,78316962512617e-31;1
"17";4,8937718056985e-10;5,69546733709881e-46;0,999999999510623;2,20463690470844e-43;3
"18";4,38431458017322e-06;1,32085411849777e-35;0,99999561568542;1,16473996726677e-32;3
"19";5,38795546165179e-17;8,76688782726173e-46;1;6,58552588894013e-47;3
"20";2,27316766802037e-12;9,83615278353706e-44;0,999999999997727;7,39521919051492e-43;3
"21";0,999942392459476;1,15864462264581e-42;5,7607540523576e-05;1,41756627585016e-33;1
"22";0,99999999999955;3,02533507814094e-25;4,49519499123871e-13;2,45405268588893e-16;1
"23";0,989670138383571;1,37826253374853e-19;5,31969336770491e-33;0,0103298616164287;1
"24";2,96336214651953e-50;6,07785792889282e-42;1;2,42303163590746e-63;3
"25";2,65207532514534e-43;6,4028369132992e-43;1;1,93062354945029e-60;3
"26";3,29684556034571e-26;4,7847710503844e-47;1;2,75774330405473e-51;3
"27";3,32309354026771e-156;1;9,13386005804215e-84;3,43152930494927e-63;2
"28";1,01024214063535e-60;1;2,13919111377846e-23;1,83983845090194e-29;2
"29";3,55904693853096e-31;2,3465300774363e-23;1;5,23000379741634e-42;3
"30";7,78774327723633e-19;1,74707874845269e-50;1;7,07471316354e-51;3
"31";6,29196099664065e-15;5,6085543351496e-46;0,999999999999994;1,07937010772744e-44;3
"32";3,21129192155077e-08;1,03533644302736e-31;0,999999967887081;2,23747366711309e-29;3
"33";7,3889621312634e-19;1,32071115642489e-38;1;2,94048248266915e-42;3
"34";0,999996217095876;7,37748477953576e-47;3,78290412440595e-06;1,41879115553757e-36;1
"35";1,55825533306845e-09;7,9547746538627e-48;0,999999998441745;4,32100957632223e-44;3
"36";8,24341714404706e-15;9,48095554501945e-50;0,999999999999992;1,36426325327209e-48;3
"37";0,999999999730421;7,69646458983415e-44;2,69578920936040e-10;1,71272047814264e-33;1
"38";1;1,35662639561976e-46;5,66329360557597e-29;2,09908907959428e-30;1
"39";1;1,31522722792321e-27;1,67725062833870e-20;3,95709634067429e-24;1
"40";1,72812010815696e-46;1,19248543005736e-18;1,77464372405210e-106;1;4
"41";9,79025503311697e-15;3,32747501192114e-36;0,99999999999999;1,36612285068639e-39;3
"42";1;1,44620847000237e-36;1,26364589212220e-16;1,65611897775745e-28;1
"43";1;1,68179812669333e-39;5,36254670350776e-20;6,33017056688011e-32;1
"44";0,999999999998721;2,46287703555865e-24;7,80018515477618e-36;1,27856683291410e-12;1
"45";1,22843011189239e-12;1,30731320953636e-44;0,999999999998772;8,91632143285655e-45;3
"46";7,91734327532389e-19;9,65853021561207e-36;1;7,30637131550714e-43;3
"47";4,33762041798326e-16;1,66103383360618e-32;1;2,64224173709534e-33;3
"48";0,999999999999837;1,33109376259758e-33;3,30941367024099e-47;1,62446286436926e-13;1
"49";1;1,46261419151923e-45;4,33040231665619e-26;2,66163498905857e-29;1
"50";2,94664861115470e-43;3,44071992973759e-18;1;7,80653375311712e-39;3
"51";0,999915591508149;2,13165135014917e-38;8,44084918507823e-05;3,47163328866681e-30;1
"52";1;2,19545907274061e-31;6,61513888900388e-27;1,32241038522108e-24;1
"53";0,999999999999734;8,44633557721092e-40;2,66352035548282e-13;2,8326120417122e-29;1
"54";1,36868023569889e-13;9,6768056418715e-49;0,999999999999863;1,24455601682375e-46;3
"55";7,3761740421003e-09;7,98658330379384e-46;0,999999992623826;4,63263784059982e-44;3
