"";"1";"2";"3";"4";"5";"class"
"1";1,40723935058071e-15;5,36868908487107e-07;2,89298489136531e-11;8,19386910273023e-17;0,99999946310216;5
"2";3,99177681528256e-14;0,99988684500148;1,52742925110718e-07;1,03842648380567e-17;0,000113002255555435;2
"3";2,28057477614972e-16;0,99753687926296;9,99271142541972e-10;3,84298337343424e-19;0,00246311973776886;2
"4";2,72248079863207e-16;0,99990509565011;3,25428481182311e-09;1,45467273489068e-19;9,49010956055825e-05;2
"5";3,88461993926455e-17;1,35911447725837e-09;1,04978222683248e-12;8,98322215733549e-18;0,999999998639836;5
"6";1,05204129127477e-16;7,00471920331904e-27;6,98853103018266e-15;3,39766547695896e-15;0,99999999999999;5
"7";1,23712035639896e-15;0,0330308200606863;1,00872223596809e-09;1,41464271179904e-17;0,96696917893059;5
"8";1,78140386316237e-14;0,00165867064442216;9,37197886427029e-10;2,18220019193672e-16;0,998341328418362;5
"9";1,14881478546007e-15;0,999988224629287;8,16588164525131e-07;2,17266680202769e-19;1,09587825474745e-05;2
"10";6,1274059324638e-15;0,999271908717479;1,45246013236388e-08;4,03324404582117e-18;0,000728076757913763;2
"11";2,15967575377748e-16;4,02292593430279e-17;1,89379168391517e-13;3,81142170939071e-16;0,99999999999981;5
"12";6,1220258835482e-15;0,0145472470583856;1,07198286313086e-09;6,17443413984433e-17;0,985452751869625;5
"13";1,45000346274926e-15;0,99995662563151;2,71201187652006e-08;4,98940116886388e-19;4,33472483690408e-05;2
"14";3,48681411896808e-18;0,999948742469006;1,39141967704206e-08;3,24864708788106e-21;5,12436167971728e-05;2
"15";6,42113302869784e-19;1,41066327125598e-37;9,95466738868369e-17;1,61804327942554e-15;0,999999999999998;5
"16";2,94879451638881e-21;9,55961657039798e-63;1,31880432951904e-19;2,61504529490592e-14;0,999999999999974;5
"17";6,54278977130942e-18;9,9313857838011e-27;1,65488698904404e-15;3,68988328969117e-16;0,999999999999998;5
"18";6,33630997552541e-15;3,78939225724075e-07;6,00851922670534e-11;2,88599554010715e-16;0,999999621000683;5
"19";5,29382441343831e-15;5,61069751884486e-26;1,47505008085185e-13;7,32830542420192e-14;0,999999999999774;5
"20";4,54739278180752e-18;1,28564200544010e-18;1,06720788051891e-14;2,19636293308924e-17;0,99999999999999;5
"21";2,81643437625637e-12;2,46728579283329e-07;4,97374037623487e-09;4,71019200076911e-14;0,999999748294817;5
"22";2,78660837369787e-16;1,30265096892379e-14;4,016689724668e-13;1,93387324885485e-16;0,999999999999585;5
"23";7,975975251476e-20;2,26808984029370e-08;2,11614317137407e-13;3,68019712162352e-20;0,99999997731889;5
"24";2,74529111459986e-10;0,00514273230509625;7,51626725348172e-07;4,68934052573346e-13;0,99485651579318;5
"25";5,06897433134078e-14;0,00661625410330211;3,40728497550540e-09;3,58275543228738e-16;0,993383742489362;5
"26";1,71567496104949e-12;0,99949721066341;1,58427533895086e-06;3,54555454785381e-16;0,000501205059535256;2
"27";7,36996559251315e-13;0,000499359865744771;6,11883050738184e-09;5,04653955702412e-15;0,999500634014683;5
"28";6,98895222256469e-15;7,16222459122437e-08;5,10150761925510e-11;3,99224093431274e-16;0,999999928326732;5
"29";5,43066239667315e-14;4,77190303784043e-05;9,63909073399485e-10;9,48195609439453e-16;0,999952280005657;5
"30";2,12777795888303e-15;0,99712502597127;3,38952749504768e-09;2,3309868957565e-18;0,00287497063920119;2
"31";9,26643825758471e-15;0,99970459026962;1,53732201692057e-08;3,94326146589087e-18;0,000295394357151412;2
"32";1,43852009012429e-11;1,15184794619335e-07;1,07636862282213e-08;2,00064555343191e-13;0,999999874036934;5
"33";3,17475985000431e-22;2,40676802623987e-35;1,52274819599144e-18;1,24464247577741e-18;1;5
"34";1,06583514586278e-21;4,63737615489529e-45;5,35550573253722e-19;6,47387972327104e-17;1;5
"35";2,62500172293284e-14;0,999295927107595;2,77863117700691e-08;1,29244467081806e-17;0,00070404510606744;2
"36";3,17516480076587e-14;0,949676756501152;1,89725486691523e-08;6,4841024469391e-17;0,050323224526267;2
"37";2,91796572233972e-14;2,94173482057303e-11;6,10749737861104e-11;4,08350256277047e-15;0,999999999909474;5
"38";3,62838524522749e-18;4,89730279167933e-09;4,66297836798024e-13;1,06856737089411e-18;0,99999999510223;5
"39";5,43563027167698e-17;0,999979405640894;1,91177016672660e-08;2,28003151295241e-20;2,05752414045817e-05;2
"40";4,37031045009269e-14;0,00032248384048128;1,11284965615816e-09;5,83713889625206e-16;0,999677515046625;5
"41";1,29738099998256e-15;1,91390177312286e-06;3,5829712169565e-11;6,30857080469691e-17;0,999998086062396;5
"42";1,22990632146645e-12;9,70687101339024e-16;0,9999999999857;6,80151016615812e-17;1,30695522184762e-11;3
"43";1,78949860345381e-17;0,99768672516242;1,04407097697628e-09;4,10831253269531e-20;0,00231327379350865;2
"44";1,04337416303480e-12;5,826149921562e-08;1,24888611456156e-09;2,06494960701711e-14;0,99999994048855;5
"45";3,42796854392866e-16;2,47125968670456e-19;1,05657486575113e-13;8,2914668322303e-16;0,999999999999893;5
"46";3,9625217216028e-14;0,999940463792214;1,52658430396119e-07;7,97799480748979e-18;5,93835493157637e-05;2
"47";2,02543185289869e-18;1,61083724499706e-18;7,39946985611815e-15;1,09246380063761e-17;0,999999999999993;5
"48";1,36307526148409e-16;0,9982873165647;9,77050470597832e-10;2,10614669039519e-19;0,00171268245824901;2
"49";8,4591944078675e-17;5,47028827258449e-16;1,41134197425446e-13;1,22201633110846e-16;0,999999999999858;5
"50";1,08386347852582e-13;0,256111793338035;1,53105035612438e-08;4,65338423373514e-16;0,743888191351352;5
"51";0,109004851666314;2,21103991443612e-87;8,41897105172882e-07;0,89099430643658;6,22346806045746e-18;4
"52";0,892639064494751;1,46539692236414e-65;3,22811280278603e-05;0,107328654377183;3,79507487027553e-14;1
"53";0,281099035753396;9,5026101923033e-89;3,23258622307209e-06;0,718897731660381;1,05757321761431e-19;4
"54";0,000979726355628898;7,53347061374192e-54;0,999020240530278;3,31140927732542e-08;4,83118336897865e-22;3
