"";"1";"2";"3";"4";"5";"class"
"1";2,79338260270867e-14;0,145038396874478;8,56602079898222e-15;7,85657605190748e-26;0,854961603125485;5
"2";5,36259288880009e-09;0,9997601959234;3,54698411511579e-13;9,18003614486531e-27;0,000239798713651778;2
"3";7,23193249695724e-12;0,9958913647701;2,48823192014735e-15;6,29926315660525e-29;0,00410863522266521;2
"4";1,024912372309e-10;0,999570533128196;6,48127046135114e-15;4,87173799504348e-29;0,000429466769306564;2
"5";3,58817621753592e-16;0,039153753083783;2,72492930998548e-16;2,7471180941811e-27;0,960846246916216;5
"6";1,50895027405365e-19;2,50914681665202e-05;3,32070704760830e-16;5,80844422026235e-24;0,999974908531833;5
"7";1,49434944907565e-13;0,89553309213916;9,93605115232526e-16;1,43797088007969e-28;0,104466907860689;2
"8";1,01044474495848e-12;0,621407794431076;4,83041796389834e-14;1,06498072247916e-25;0,378592205567866;2
"9";1,56250300177209e-09;0,999995512229283;1,46521287278852e-15;3,37725660065867e-31;4,48620821233072e-06;2
"10";2,92391060311285e-10;0,998546858453904;6,45217124749198e-14;2,76664050838508e-27;0,00145314125364036;2
"11";2,98141354708772e-17;0,00115617550754592;1,07743999791488e-15;6,96760282507357e-25;0,998843824492453;5
"12";5,17568285599084e-13;0,792301377656594;9,5520374165778e-15;5,56446976640724e-27;0,207698622342879;2
"13";8,8376101703791e-10;0,999851881026276;2,18712259203764e-14;1,47767432929522e-28;0,000148118089940673;2
"14";5,34394050436685e-12;0,999982745978559;4,95126681315453e-18;3,75731440861659e-34;1,72540160974421e-05;2
"15";7,3009283712205e-23;8,35111398525395e-07;1,21704676991727e-18;1,22508067597876e-25;0,999999164888602;5
"16";1,06703860878034e-28;6,7740313019317e-10;1,36867940818090e-21;1,20235193571613e-26;0,999999999322597;5
"17";1,98838911149716e-20;2,58655868990651e-05;2,26466053380995e-17;1,70193982182636e-25;0,9999741344131;5
"18";7,91545526112182e-14;0,138181274121843;3,71229174655131e-14;6,03253967057279e-25;0,86181872587804;5
"19";8,34840063217743e-18;4,7193865593878e-05;1,48137802786801e-14;6,21977503865992e-22;0,999952806134391;5
"20";5,39162273495906e-19;0,000615020960066968;2,41648102017371e-17;6,5101974709398e-27;0,999384979039933;5
"21";1,79444556659236e-11;0,227670806038141;1,11210014166202e-11;8,17424461937066e-22;0,772329193932793;5
"22";9,91506124244121e-17;0,00369181578735075;1,57041844962987e-15;3,15418024127859e-25;0,996308184212648;5
"23";1,26564551240545e-17;0,187233560521446;5,33365774929992e-19;1,05719828464704e-31;0,812766439478554;5
"24";2,13846612123443e-09;0,850348026874062;2,05267971832447e-10;3,49354301562382e-21;0,149651970782204;2
"25";2,40946537741985e-12;0,788526118111835;7,28768300106835e-14;7,9998781813769e-26;0,211473881885682;2
"26";3,05986737173022e-08;0,99962743795416;4,91634778238481e-12;4,19708228342862e-25;0,000372531442249582;2
"27";1,42581539734819e-11;0,592688401188857;1,87967998892337e-12;1,60683314431210e-23;0,407311598795005;2
"28";6,51361932703521e-14;0,099113302189384;4,11541066062019e-14;1,0080105289555e-24;0,90088669781051;5
"29";1,67535655580409e-12;0,413916509153207;2,07454649901049e-13;1,73104944477045e-24;0,58608349084491;5
"30";3,38252173054085e-11;0,995797053051482;1,90729343445700e-14;9,09876684898857e-28;0,00420294691467402;2
"31";7,13143202672929e-10;0,998987193653121;1,62375644968518e-13;7,04722304407642e-27;0,00101280563357301;2
"32";5,25888215285267e-11;0,210958416905806;5,48422289277777e-11;8,29435330959988e-21;0,789041582986763;5
"33";3,22138096841611e-25;1,74104539333785e-06;8,74347001186057e-22;2,17767522812359e-30;0,999998258954607;5
"34";1,97066157465283e-26;7,26253336121872e-08;1,60252606781339e-21;1,37520279452259e-28;0,999999927374666;5
"35";8,69574376186955e-10;0,998462643590784;2,93471566257515e-13;2,22954770016829e-26;0,00153735553934849;2
"36";3,63475840089457e-11;0,985539382824203;5,6608865893894e-14;1,17270361994962e-26;0,0144606171393927;2
"37";6,03268518241322e-14;0,0302275897947536;1,46339108040520e-13;2,37462572292551e-23;0,96977241020504;5
"38";9,34696139743097e-17;0,0618941918318981;2,65586378091622e-17;6,98953589887263e-29;0,938105808168102;5
"39";9,07029704900412e-11;0,999971636250923;3,12211794754489e-16;1,38463130005580e-31;2,83636583737151e-05;2
"40";1,71693852313592e-12;0,517509505405377;1,43435124674673e-13;6,83735617867799e-25;0,482490494592762;2
"41";3,32769648771186e-14;0,198225716885038;7,57474130962464e-15;4,6092280518403e-26;0,801774283114921;5
"42";0,00672525449146442;0,993274745399263;2,17596953508247e-12;8,63400625442662e-30;1,07096716547393e-10;2
"43";8,53967008886916e-13;0,998850101358686;5,50543575878086e-17;1,37899799386765e-31;0,00114989864045994;2
"44";3,50115607481499e-12;0,169458196861906;4,67227606617024e-12;2,97965987062964e-22;0,83054180312992;5
"45";1,15024692123730e-17;0,000563913397252725;1,52344357237896e-15;1,69250207514684e-24;0,999436086602746;5
"46";7,81782057424974e-09;0,999834183737981;4,52542098129026e-13;9,59781496478964e-27;0,000165808443746069;2
"47";3,18326853646128e-19;0,00064577394160992;1,09984920062293e-17;2,06567535167216e-27;0,99935422605839;5
"48";5,93616754111436e-12;0,997290861861682;1,37793105859157e-15;1,99284156791065e-29;0,0027091381323809;2
"49";2,23476029890314e-17;0,00176820670319732;4,62139608152135e-16;1,38225392328605e-25;0,998231793296802;5
"50";9,1466541892862e-12;0,913318623994035;8,56957966870266e-14;6,43651766667445e-26;0,0866813759967331;2
"51";6,704427877324e-08;3,69838559533631e-17;0,384171234398595;0,615828698557119;6,91101466753726e-15;4
"52";4,43683109872612e-06;1,66047461806547e-13;0,982097923451484;0,0178976397147332;2,51775767972124e-12;3
"53";3,36817494054173e-07;4,42420191783012e-18;0,542515532228906;0,4574841309536;9,1095763707467e-17;3
"54";0,99948708382062;2,03279446843589e-12;0,000512916176932503;4,14855216409165e-13;3,33167785483949e-20;1
"55";0,000767407644711289;7,47749901277286e-16;0,997710401977042;0,00152219037824629;1,06131256124427e-17;3
"56";0,155762651795961;6,74371021494005e-10;0,844236651874849;6,95654536905823e-07;2,82147881690116e-13;3
"57";8,14029694580215e-07;7,69630871749441e-14;0,948635496390516;0,0513636895744938;5,21894189692195e-12;3
"58";0,999991661399261;1,45511537037758e-06;6,88348535904593e-06;5,30984940556278e-18;9,47115965412367e-15;1
"59";0,000237235851565987;1,03232179243829e-14;0,997272246511006;0,00249051763741597;1,27603799492647e-15;3
"60";0,95807865370464;1,04753455738011e-07;0,0419212413875736;1,53501765804462e-10;8,2867614137135e-13;1
"61";0,999999952309893;2,26531955057849e-11;4,76674534612515e-08;3,8022556049459e-21;1,39071969297947e-22;1
"62";0,00225490550184919;1,31560253820650e-10;0,997708935616567;3,61587442985189e-05;5,72462403632007e-12;3
"63";0,999460037147385;1,46848767235232e-13;0,000539962850907184;1,56112285164889e-12;2,67679708133582e-21;1
"64";0,00214533844536363;6,63607929831223e-13;0,997739252304665;0,000115409249297624;1,04204157841820e-14;3
"65";0,246950438287939;2,29971766452047e-06;0,753047156319011;1,01934477740293e-07;3,74090730159117e-09;3
"66";6,37979893276418e-06;1,35750023709811e-14;0,965789309808156;0,0342043103927885;1,08605889094958e-13;3
"67";0,00730604576674938;7,74021466356855e-10;0,992687245943318;6,7075062959884e-06;9,61493486039439e-12;3
"68";0,759510736349313;3,22055003197463e-08;0,240489217515545;1,39269906860758e-08;2,65084981731393e-12;1
"69";0,969509608777166;1,12369196585592e-17;0,0304903705396741;2,06831596363569e-08;6,60624468784635e-25;1
"70";0,993946101697103;1,55515123885801e-09;0,00605389673232286;1,54211971310331e-11;1,40344992710737e-15;1
"71";1,25086612313947e-05;1,34495483420277e-13;0,995961405614913;0,00402608572342643;2,94454967736928e-13;3
"72";0,0431226596419577;1,40945499391379e-10;0,95687134678774;5,99342904458721e-06;3,11340194055523e-13;3
"73";0,104081013351088;8,25916028287837e-17;0,895877938130001;4,10485189109149e-05;1,98057981938659e-21;3
"74";0,0213018440274133;5,6590687503277e-12;0,978682981471415;1,51744955006884e-05;1,24600528622549e-14;3
"75";0,00118884312178085;1,00736710876198e-12;0,99852807065527;0,000283086221890814;5,19742116206788e-14;3
"76";4,9614653343551e-05;2,09120639175687e-14;0,993105367687174;0,00684501765944418;1,71609988064127e-14;3
"77";0,000156469511135975;1,90876609252069e-17;0,986741606790937;0,0131019236979272;9,31668074125e-19;3
"78";2,29887179992237e-06;8,24913873828616e-19;0,772613161478282;0,227384539649918;1,28420385736218e-18;3
"79";0,00340337079178867;2,01990616494776e-12;0,996534713597982;6,19156081872212e-05;2,15990192203449e-14;3
"80";0,984651063710652;1,80961932064934e-07;0,0153487552772393;4,87173189564316e-11;1,45975375325178e-12;1
"81";0,999317390325454;5,17976085012208e-10;0,00068260915629607;2,73976899027238e-13;4,75846690145468e-17;1
"82";0,999621316699867;2,57729124696094e-09;0,000378680722772569;6,9452694369354e-14;2,22084669034856e-16;1
"83";0,652397916299679;8,74651531629165e-09;0,347602033533242;4,14197700807665e-08;7,93776178840582e-13;1
"84";0,0153320783429497;1,31794081495552e-15;0,984599779402491;6,81422545576504e-05;3,84513930792299e-19;3
"85";0,0219823077396245;9,69493678870914e-09;0,978016268859057;1,41365495459884e-06;5,14265518135027e-11;3
"86";1,45875547408536e-06;3,3748757453834e-11;0,991722555248364;0,00827598195535703;4,00705619632146e-09;3
"87";2,35684052724608e-06;3,60459508291432e-16;0,894259424126618;0,105738219032851;3,12155154299718e-15;3
"88";0,920599494895495;7,96916603586807e-16;0,0794004337261663;7,13783377666835e-08;4,04932538116105e-22;1
"89";0,0321919704306377;2,36018767177596e-07;0,967806895972137;8,95037853814603e-07;2,5406044339188e-09;3
"90";0,990479982736958;2,13724859756024e-10;0,00952001700582864;4,34885551477913e-11;1,42170421463284e-16;1
"91";0,950071760952044;8,02826559168513e-10;0,0499282375330744;7,12051354807706e-10;3,31483386208744e-15;1
"92";0,000585301872898899;3,1187793208062e-12;0,99919231893061;0,000222379193061458;3,09635905723270e-13;3
"93";0,873246822269689;6,79626851161605e-10;0,126753169200801;7,84987419787087e-09;9,75529350360125e-15;1
"94";0,999997151188223;6,92393121615841e-08;2,77957246501341e-06;1,95067050382422e-18;1,08253412014722e-16;1
"95";0,695753372874407;2,79107986298786e-09;0,304246598442145;2,58922517504408e-08;1,17080592117990e-13;1
"96";0,024095767879906;1,53984152201521e-07;0,975902715362877;1,36035739206352e-06;2,41567238873828e-09;3
"97";0,0653051654619505;1,36225054451216e-08;0,93469384952898;9,71351072122566e-07;3,54919428650085e-11;3
"98";0,00362258900348416;1,27786025664084e-11;0,99631698764972;6,0423333736147e-05;2,81535127204727e-13;3
"99";0,999909445865599;5,66180953091271e-06;8,48923243013304e-05;6,84029535251587e-16;5,68603992352876e-13;1
"100";0,262805726231391;8,901028811452e-09;0,737194003874464;2,60989504138295e-07;3,61261350681867e-12;3
"101";1,50885099270157e-11;9,78190031254359e-26;0,00684601991636501;0,993153980068546;1,21657863542446e-23;4
"102";0,0131182353128599;1,78415901546233e-16;0,986800510359522;8,12543276177317e-05;2,63274110046561e-20;3
"103";3,11679688973011e-11;8,05751308190501e-29;0,00235267341559625;0,997647326553236;9,23066562835246e-28;4
"104";2,82295492396424e-05;2,61890315497402e-19;0,96554767470437;0,0344240957463897;1,29225624772780e-20;3
"105";4,18263881164207e-08;4,38641083920775e-24;0,143792342248869;0,856207615924742;4,1085872890756e-24;4
"106";2,92116763997495e-15;5,83645468560608e-36;1,13801266285335e-05;0,999988619873369;5,91769340120222e-34;4
"107";0,99581172813816;1,51412056965050e-11;0,00418827184139227;5,30571577359578e-12;1,02086924854715e-18;1
"108";9,92904664092192e-11;2,01335548472968e-29;0,00285665599475691;0,997143343905953;7,37901340231574e-29;4
"109";0,000762105293752812;1,29585764673596e-23;0,963342236075709;0,0358956586305383;2,1613110569968e-27;3
"110";6,10999243893216e-20;4,22386289648413e-34;4,02705749658564e-07;0,99999959729425;6,29915159756255e-28;4
"111";3,34135945318447e-08;1,2034579408567e-19;0,290470530134085;0,70952943645232;3,8752393446312e-18;4
"112";0,000331410066902078;2,23375576508652e-20;0,987002764180158;0,0126658257529399;4,29794973785053e-23;3
"113";7,180228991206e-09;1,23339518856714e-24;0,0525595515560302;0,94744044126374;3,82482240410474e-24;4
"114";0,251172050368621;3,69402747335898e-17;0,748820706704829;7,24292654965478e-06;9,21549234071574e-23;3
"115";0,000365727019356262;2,20122964327181e-19;0,996230660953121;0,00340361202752289;2,74377095413792e-22;3
"116";3,81881326432686e-09;3,81341399891103e-22;0,0944622149412874;0,9055377812399;9,649698680806e-21;4
"117";1,97482702436686e-06;7,58110403149134e-20;0,757188533808166;0,24280949136481;5,53867349701906e-20;3
"118";1,56480635656624e-24;3,90304165529507e-38;2,36375283694817e-09;0,999999997636247;1,75195506779287e-29;4
"119";3,81518224528407e-13;8,0211265947986e-40;2,83833946533077e-05;0,999971616604965;8,65263715542334e-41;4
"120";0,977078123279509;3,60340651773067e-18;0,0229218671581756;9,56231575332791e-09;9,3964860148096e-26;1
"121";1,21659656831264e-12;4,39197240075791e-28;0,000947705354801158;0,999052294643982;9,61464582620017e-26;4
"122";0,0084536306592279;4,63611985279706e-15;0,991498167780095;4,82015606723525e-05;1,93943614422471e-18;3
"123";1,52171879358191e-13;2,49787249347225e-36;4,26409439734280e-05;0,999957359055874;9,09411464135086e-36;4
"124";0,00172850802911411;5,53083904180692e-18;0,996836757715928;0,00143473425495828;6,37589995702938e-21;3
"125";1,23386706506491e-11;1,68961415990299e-24;0,00582323431307044;0,99417676567459;8,98869043192043e-22;4
"126";1,06700987792383e-12;2,25657012468582e-27;0,000868828374927787;0,999131171624005;1,36593734894125e-24;4
"127";0,000823785681679892;9,26452972678407e-17;0,997898071280203;0,00127814303811735;4,41256975559996e-19;3
"128";6,50580531321745e-05;9,47024780866464e-16;0,995819585804449;0,00411535614241813;1,20541868099902e-16;3
"129";1,71464591435988e-05;2,87676945760294e-22;0,847157096892843;0,152825756648014;4,0385616895129e-24;3
"130";1,71859294282469e-09;8,47625116916974e-25;0,0229802007314245;0,977019797549983;1,11223500184150e-23;4
"131";2,11555478786757e-10;1,91953376581862e-30;0,00270416037873656;0,997295839409708;1,76100880049077e-30;4
"132";2,48542908715984e-24;6,16210063301501e-37;2,99105686353284e-09;0,999999997008943;5,65582292806081e-28;4
"133";1,00285728499136e-05;5,65705591516121e-23;0,757785234549901;0,242204736877249;8,40263012808652e-25;3
"134";0,00102909875214258;3,19062752068397e-16;0,998034485028643;0,000936416219213863;2,00866669709324e-18;3
"135";0,0380849488574239;1,05328879219338e-16;0,96185958819111;5,54629514659702e-05;6,84914366349051e-21;3
"136";6,89588245836279e-16;9,98701427881292e-37;4,82032942207564e-06;0,999995179670577;1,67003260211478e-34;4
"137";1,77878914344228e-11;2,76373860245771e-23;0,0118196952726849;0,988180304709527;2,00773570926136e-20;4
"138";7,7868598444795e-07;6,28221535627067e-19;0,739384090325751;0,260615130988264;1,91074621817437e-18;3
"139";0,000134379366762456;6,67476323723725e-15;0,998320724975901;0,00154489565732901;5,50982532803912e-16;3
"140";2,80258949305348e-10;4,06454451647722e-25;0,0131598035156063;0,986840196204135;1,21952176869896e-23;4
"141";9,53909112274078e-11;7,82596224800139e-27;0,00729321652134344;0,992706783383266;1,20579129549016e-25;4
"142";1,18498742720382e-10;9,08730184737571e-26;0,00794142126165546;0,992058578619846;2,98346813657305e-24;4
"143";0,0131182353128599;1,78415901546233e-16;0,986800510359522;8,12543276177317e-05;2,63274110046561e-20;3
"144";2,16674675392117e-12;5,70606615966254e-28;0,00134255851413894;0,998657441483694;8,28768684222942e-26;4
"145";2,30070596465353e-13;4,02590198081985e-28;0,000594055491108928;0,99940594450866;2,68401250189989e-25;4
"146";1,12346501412218e-08;2,08205819792338e-24;0,0671643561726269;0,932835632592723;4,61673778005777e-24;4
"147";0,0176827110244026;1,07214540391236e-19;0,98176977410415;0,000547514871448005;3,24654739719521e-24;3
