"";"1";"2";"3";"class"
"1";0,0529013773080052;0,836917846892432;0,110180775799563;2
"2";0,0094842343665735;0,96453242973661;0,0259833358968162;2
"3";0,131498182587344;0,0386931902972119;0,829808627115444;3
"4";0,0613617772571627;0,479185805548479;0,459452417194359;2
"5";0,0318011829852344;0,633204774319108;0,334994042695658;2
"6";0,0351522031790110;0,382127813808273;0,582719983012716;3
"7";0,0268457985788766;0,00176935799494764;0,971384843426176;3
"8";0,0164372630585683;0,000300202718066016;0,983262534223366;3
"9";0,0292588212305221;0,94466677502076;0,0260744037487175;2
"10";0,319057159131103;0,0519102154758532;0,629032625393044;3
"11";0,00564188591639824;0,984272003207143;0,0100861108764585;2
"12";0,178995229848987;0,0706054410185776;0,750399329132435;3
"13";0,129408494167051;0,0794814321478086;0,79111007368514;3
"14";0,0775520151176352;0,00143447358569792;0,921013511296667;3
"15";0,0648162964792032;0,0460592046242691;0,889124498896528;3
"16";0,0440530994723608;0,0218704761119587;0,93407642441568;3
"17";0,0608624243644737;0,913294667466311;0,0258429081692150;2
"18";0,185730024687555;0,68271955750472;0,131550417807724;2
"19";0,395558306550593;0,0144358620882352;0,590005831361172;3
"20";0,314383786462238;0,0576363820569248;0,627979831480837;3
"21";0,227185437283279;0,00901920874410931;0,763795353972611;3
"22";0,156169331761914;0,00264511491772601;0,84118555332036;3
"23";0,127124799742148;0,0419857931641105;0,830889407093742;3
"24";0,0674352614184166;0,000207901453534531;0,932356837128049;3
"25";0,0120064778731314;0,985963117627232;0,00203040449963684;2
"26";0,6732260763619;0,0144489497794973;0,312324973858602;1
"27";0,0762036970364896;0,890119719741919;0,0336765832215915;2
"28";0,472903539500651;0,00526890777406977;0,521827552725279;3
"29";0,377110274979446;0,00511244011882026;0,617777284901734;3
"30";0,284068519154878;0,00304354479171864;0,712887936053403;3
"31";0,193414836240661;0,000539906450264183;0,806045257309075;3
"32";0,155516682563114;0,00335757084749108;0,841125746589395;3
"33";0,78788204354541;0,1170909160541;0,0950270404004904;1
"34";0,80801953391984;0,0294159185625776;0,162564547517583;1
"35";0,697583439166339;0,112775275425826;0,189641285407835;1
"36";0,646880003784468;0,00217568743037781;0,350944308785154;1
"37";0,553656785588646;0,00240989892114731;0,443933315490207;1
"38";0,433028787192883;0,000628407647266962;0,56634280515985;3
"39";0,392181196836265;0,0336635046836447;0,574155298480091;3
"40";0,292690020148392;0,00837619863229956;0,698933781219309;3
"41";0,929870292930298;0,00789627468509613;0,0622334323846061;1
"42";0,899538870346056;0,0134546737673503;0,087006455886594;1
"43";0,858860465658342;0,0200023967385502;0,121137137603108;1
"44";0,769389661029407;0,0846323770310506;0,145977961939543;1
"45";0,708616767803216;0,00053460384585334;0,29084862835093;1
"46";0,63316645930847;0,00121796117595602;0,365615579515573;1
"47";0,547210254326539;0,00223071402386146;0,4505590316496;1
"48";0,466704337455995;0,00702211478558613;0,526273547758419;3
"49";0,96574650471301;0,00247564155053319;0,0317778537364572;1
"50";0,892558168978052;0,0730589013491537;0,0343829296727941;1
"51";0,926272248369395;0,00123263913144936;0,0724951124991554;1
"52";0,898794693686536;0,0111300734846500;0,0900752328288138;1
"53";0,834374005310495;0,000243164691779522;0,165382829997725;1
"54";0,806677820256172;0,0167304836667784;0,17659169607705;1
"55";0,690097199407339;0,000205698990259946;0,309697101602401;1
"56";0,631021546474151;0,00145474058074852;0,367523712945101;1
"57";0,912953615635359;0,0765404035759633;0,0105059807886778;1
"58";0,696102433278016;0,293170010438966;0,0107275562830177;1
"59";0,965072240577694;0,00246427686493499;0,0324634825573707;1
"60";0,944267922222783;0,000318850856634565;0,0554132269205828;1
"61";0,922562540712169;0,0162887913585557;0,0611486679292754;1
"62";0,892541890928394;0,00143960319251201;0,106018505879095;1
"63";0,810425684662603;3,27192389902399e-05;0,189541596098407;1
"64";0,746497665552995;4,99112247125736e-05;0,253452423222293;1
