"";"1";"2";"3";"class"
"1";0,217623504023145;0,601449139259839;0,180927356717016;2
"2";0,0157975488085347;0,969714741568045;0,0144877096234206;2
"3";0,267945228049702;8,50947431603394e-05;0,731969677207138;3
"4";0,181146786920453;0,191894590936738;0,62695862214281;3
"5";0,155978036122181;0,251274643577896;0,592747320299923;3
"6";0,147989880998024;0,0308833381032484;0,821126780898728;3
"7";0,0743737355089744;9,57236855612432e-08;0,92562616876734;3
"8";0,062180334827327;4,14251872191059e-10;0,937819664758421;3
"9";0,0354357824815636;0,952327207281932;0,0122370102365039;2
"10";0,523540624574876;0,000153824878566012;0,476305550546558;1
"11";0,0169448154334084;0,975518207759808;0,00753697680678409;2
"12";0,290410923866829;0,00275447496669797;0,706834601166473;3
"13";0,227052473058512;0,00403902561769227;0,768908501323796;3
"14";0,167042478155978;1,01161981436779e-07;0,83295742068204;3
"15";0,154084509888179;0,000342182003096576;0,845573308108725;3
"16";0,128232259913034;2,42466943624397e-05;0,871743493392603;3
"17";0,0623808878578431;0,926687982419315;0,0109311297228419;2
"18";0,242106792751100;0,666644477049664;0,0912487301992364;2
"19";0,554891222241517;2,70080626984628e-05;0,445081769695785;1
"20";0,437858182765834;0,00288983465523159;0,559251982578935;3
"21";0,337011386356132;2,9365772806031e-05;0,662959247871062;3
"22";0,265462102702029;1,14475473778183e-06;0,734536752543234;3
"23";0,262097955610282;0,000345733989289850;0,737556310400428;3
"24";0,181100738769002;5,15953280862951e-10;0,818899260715045;3
"25";0,0386144016017804;0,959946255585815;0,00143934281240514;2
"26";0,806502936413645;2,07400676495766e-05;0,193476323518705;1
"27";0,143654819332274;0,833507787696245;0,0228373929714816;2
"28";0,60781480186577;6,32391282402334e-06;0,392178874221406;1
"29";0,503570331011101;9,20437820216558e-06;0,496420464610697;1
"30";0,417421303963432;2,30932971734277e-06;0,582576386706851;3
"31";0,353147290653955;1,46357945886660e-08;0,64685269471025;3
"32";0,31660525608455;7,78577719779133e-07;0,68339396533773;3
"33";0,93314983387293;0,00693586754187777;0,0599142985851917;1
"34";0,893758252391766;0,000428698787663052;0,105813048820571;1
"35";0,839922245287515;0,0181363175079087;0,141941437204577;1
"36";0,76823489351283;7,3231284393434e-07;0,231764374174326;1
"37";0,681948488358718;1,47719320055291e-06;0,318050034448081;1
"38";0,608645193354424;2,80572766546013e-08;0,3913547785883;1
"39";0,625440438578581;0,000115782474317749;0,374443778947101;1
"40";0,538239303723967;2,76305083807947e-06;0,461757933225195;1
"41";0,971067992353295;5,32131518824207e-06;0,0289266863315172;1
"42";0,949510872708926;7,58332089892781e-05;0,050413294082085;1
"43";0,921707179189824;0,000348619760865815;0,0779442010493102;1
"44";0,904383063193747;0,00509202226048266;0,090524914545771;1
"45";0,83219258660252;1,97016026297498e-08;0,167807393695878;1
"46";0,771067246902477;2,07337847223665e-07;0,228932545759676;1
"47";0,728758297082882;4,35033834688554e-07;0,271241267883283;1
"48";0,733572767285103;8,56263311343624e-07;0,266426376451586;1
"49";0,987650431181;2,36764144548408e-07;0,0123493320548549;1
"50";0,980944264253908;0,00226506806479469;0,0167906676812978;1
"51";0,963956329447798;1,93317378456338e-07;0,0360434772348239;1
"52";0,950310920330818;6,15423350834457e-05;0,049627537334099;1
"53";0,92108832726135;2,10104033388415e-09;0,0789116706376098;1
"54";0,921344672191761;2,27811465539526e-05;0,0786325466616852;1
"55";0,855458858849598;6,57439959100737e-10;0,144541140492962;1
"56";0,8467761476573;2,00491335021215e-08;0,153223832293567;1
"57";0,996014896803738;0,000467707151828513;0,00351739604443286;1
"58";0,994261635994459;0,00229315552829852;0,00344520847724254;1
"59";0,985454971237315;1,13534300398395e-06;0,014543893419681;1
"60";0,976751792481952;4,95711995378775e-09;0,0232482025609281;1
"61";0,977881479731092;1,60217620899026e-05;0,0221024985068183;1
"62";0,956864813528997;1,02615293832524e-07;0,0431350838557095;1
"63";0,93905661424542;1,72919475893096e-12;0,0609433857528513;1
"64";0,920862782714823;2,70334274925776e-12;0,079137217282474;1
