"";"1";"2";"3";"class"
"1";2,39458747576976e-29;0,990072725397344;0,00992727460265574;2
"2";4,8584931360254e-53;0,999999971247865;2,87521346705033e-08;2
"3";4,54262104425808e-14;0,000226829867559797;0,999773170132395;3
"4";0,00146631704960590;5,85713594424294e-10;0,99853368236468;3
"5";0,988012782471809;8,86377959445493e-18;0,0119872175281914;1
"6";7,68424749607707e-53;0,999999970019594;2,99804058001925e-08;2
"7";1,66924422587366e-13;0,000280334070989444;0,999719665928844;3
"8";2,31007626594032e-53;0,999999955271952;4,47280480881214e-08;2
"9";3,7800556116323e-55;0,99999994419863;5,58013706422468e-08;2
"10";0,999731514859952;3,37045154250277e-19;0,000268485140048020;1
"11";4,63335678524123e-13;0,000312652997655185;0,999687347001881;3
"12";0,00205110263366792;7,18467002170648e-10;0,997948896647865;3
"13";3,48236903619725e-14;0,000218444744584270;0,999781555255381;3
"15";1,20551203791836e-29;0,98969851653889;0,0103014834611106;2
"16";0,999425072057769;8,20858487822447e-19;0,00057492794223146;1
"17";1,69505058502586e-13;0,000351620409988389;0,999648379589842;3
"18";3,57804827954393e-29;0,99102998079298;0,00897001920701941;2
"19";1,07011052925113e-13;0,000355020361392028;0,9996449796385;3
"21";1,50822803773419e-29;0,992128155476544;0,00787184452345602;2
"22";0,999719285773193;2,96690373033392e-19;0,000280714226806689;1
"23";3,66980864892024e-30;0,991628030230514;0,00837196976948626;2
"24";0,000703045656974124;5,83471893705778e-10;0,999296953759554;3
"25";0,99972782138008;3,3083829619863e-19;0,00027217861992065;1
"27";0,999795220923315;2,50436822391398e-19;0,000204779076685173;1
"28";2,0330798464971e-53;0,99999995593813;4,40618709492422e-08;2
"29";0,99976568398451;2,61169194544133e-19;0,000234316015490739;1
"30";3,53204907372367e-53;0,9999999593039;4,06960993680104e-08;2
"31";2,92795739234586e-13;0,000355089091962063;0,999644910907745;3
"32";0,00219264993966834;8,08481536852227e-10;0,99780734925185;3
"33";4,50378618094906e-14;0,000221511334373898;0,99977848866558;3
"34";0,000797737467979534;5,1468101791029e-10;0,99920226201734;3
"35";0,999502537987198;7,00351829392786e-19;0,000497462012802329;1
"36";0,000263321488774854;6,229946533871e-10;0,99973667788823;3
"37";0,997689509374588;1,98376601743096e-18;0,00231049062541232;1
"39";1,35938384760502e-53;0,999999970617954;2,93820461021739e-08;2
"40";0,000624832890584578;5,55240936879704e-10;0,999375166554174;3
"41";2,13606544494798e-53;0,999999973044576;2,69554236634406e-08;2
"42";5,27074140955385e-53;0,999999966759037;3,32409632222190e-08;2
"43";0,999417778036142;6,48594367352613e-19;0,000582221963858171;1
"44";0,99972437512701;3,46769892348394e-19;0,000275624872989721;1
"46";2,09541026803183e-53;0,999999962948432;3,70515678461072e-08;2
"47";1,09607692611306e-13;0,000255120922492504;0,999744879077398;3
"48";0,99965941645862;4,70970240728057e-19;0,000340583541379241;1
"49";0,999539495160515;4,57491894472866e-19;0,000460504839484531;1
"50";4,18998391339943e-53;0,9999999585574;4,14425998316048e-08;2
