"";"1";"2";"3";"class"
"1";1,65067114630340e-61;0,470796213096348;0,529203786903652;3
"2";1,94634943245201e-05;0,00367489130584737;0,996305645199828;3
"3";2,14918445811953e-112;0,999585095917144;0,000414904082856597;2
"4";2,48311266988222e-58;0,992900059039745;0,00709994096025518;2
"5";1,55180041078533e-108;0,99993242107965;6,75789203488466e-05;2
"6";7,59728321171305e-49;0,0195177831747592;0,98048221682524;3
"7";2,72483659680072e-35;0,611531413437213;0,388468586562787;2
"8";2,08983235476001e-138;0,999020455562056;0,000979544437943745;2
"9";1,05656119279361e-127;0,999091375961755;0,000908624038244686;2
"10";0,584803810585796;0,00270333216124154;0,412492857252962;1
"11";2,46892118776904e-32;0,731261360093817;0,268738639906183;2
"12";2,78078650674671e-14;0,08813647175301;0,911863528246962;3
"13";8,01917275313646e-108;0,999785037820003;0,000214962179997067;2
"15";7,38827048244002e-82;0,237878560337247;0,762121439662753;3
"16";0,98960530148408;0,000115001978805434;0,0102796965371149;1
"17";2,06240332070035e-23;0,00162923562816940;0,99837076437183;3
"18";7,7480371176382e-33;0,698054392561672;0,301945607438328;2
"19";4,57359313463738e-06;0,00595609043982793;0,994039335967037;3
"21";1,03584465795051e-41;0,0019681458096019;0,998031854190398;3
"22";9,53206440928641e-65;0,345291954786289;0,654708045213711;3
"23";1,34079357694563e-39;0,0237595118980139;0,976240488101986;3
"24";4,77123271976252e-25;0,911205134123411;0,0887948658765893;2
"25";1,93407376616446e-19;0,0687490092139503;0,93125099078605;3
"27";6,34316813902595e-32;0,0318013790374356;0,968198620962564;3
"28";9,64546413501092e-109;0,999631040890297;0,000368959109703039;2
"29";6,95960073247208e-68;0,283844712497399;0,716155287502601;3
"30";4,781118798951e-69;0,992857622157755;0,00714237784224478;2
"31";1,30741853504171e-10;0,00245798103135205;0,997542018837906;3
"32";0,985077756702706;0,000331351392367729;0,0145908919049268;1
"33";8,481078417714e-126;0,99902582696164;0,00097417303836025;2
"34";5,16945551865611e-73;0,997820398283253;0,00217960171674722;2
"35";0,99611669357311;5,19091908045118e-05;0,00383139723608469;1
"36";1,49975740101370e-09;0,0920706992186512;0,907929299281591;3
"37";1,40219798816925e-81;0,959038500586427;0,0409614994135727;2
"39";1,79545936805944e-33;0,000923803389676483;0,999076196610323;3
"40";6,67215660142185e-26;0,912341128643657;0,0876588713563433;2
"41";6,33597989414423e-43;0,000691590410688358;0,999308409589312;3
"42";6,47381594602957e-38;0,0340968762638365;0,965903123736163;3
"43";1,74737115255101e-54;0,416696320557587;0,583303679442413;3
"44";0,996486728653644;5,46316612655896e-05;0,0034586396850908;1
"46";7,00194752360618e-25;0,881373767074602;0,118626232925398;2
"47";4,02415440793018e-75;0,972805571167126;0,0271944288328744;2
"48";5,05439802456049e-32;0,00114727697526542;0,998852723024735;3
"49";7,1493866646712e-46;0,727737733496967;0,272262266503033;2
"50";2,26631557473004e-59;0,992015471843822;0,00798452815617758;2
